ID,Instancia,Método,Parámetro,T. ejecución,T. construcción,T. mejora,V. total,V. solapamiento,V. 8h,V. 6h,V. tiempo muerto,V. créditos
1624998924990,t3.123.33,first,0.0,49,14,35,42,42,0,0,0,0
1624998925041,t3.123.33,first,0.0,14,13,1,48,48,0,0,0,0
1624998925074,t3.123.33,first,0.0,45,27,18,36,36,0,0,0,0
1624998925393,t3.123.33,first,0.0,59,14,45,36,36,0,0,0,0
1624998925455,t3.123.33,first,0.0,63,26,37,60,60,0,0,0,0
1624998926103,t3.123.33,first,0.0,50,15,35,61,42,0,0,19,0
1624998926668,t3.123.33,first,0.0,84,17,67,72,60,0,0,0,6
1624998926753,t3.123.33,first,0.0,50,12,38,72,72,0,0,0,0
1624998926807,t3.123.33,first,0.0,62,16,46,42,42,0,0,0,0
1624998927479,t3.123.33,first,0.0,54,23,31,60,48,0,0,0,6
1624998928679,t3.123.33,first,0.0,91,15,76,49,36,0,0,13,0
1624998928770,t3.123.33,first,0.0,78,26,52,36,36,0,0,0,0
1624998929736,t3.123.33,first,0.0,87,15,72,54,54,0,0,0,0
1624998930403,t3.123.33,first,0.0,63,19,44,79,60,0,0,19,0
1624998930833,t3.123.33,first,0.0,69,5,64,61,48,0,0,13,0
1624998930903,t3.123.33,first,0.0,86,16,70,60,60,0,0,0,0
1624998931546,t3.123.33,first,0.0,56,12,44,30,30,0,0,0,0
1624998931603,t3.123.33,first,0.0,62,0,62,30,30,0,0,0,0
1624998931868,t3.123.33,first,0.0,60,26,34,24,24,0,0,0,0
1624998931946,t3.123.33,first,0.0,59,15,44,36,36,0,0,0,0
1624998932162,t3.123.33,first,0.0,65,14,51,48,36,0,0,0,6
1624998932229,t3.123.33,first,0.0,83,15,68,48,48,0,0,0,0
1624998932969,t3.123.33,first,0.0,67,20,47,67,42,0,0,13,6
1624998933036,t3.123.33,first,0.0,48,28,20,48,48,0,0,0,0
1624998933085,t3.123.33,first,0.0,55,0,55,72,72,0,0,0,0
1624998933678,t3.123.33,first,0.0,62,29,33,30,30,0,0,0,0
1624998933782,t3.123.33,first,0.0,69,4,65,48,36,0,0,0,6
1624998933852,t3.123.33,first,0.0,77,22,55,48,48,0,0,0,0
1624998934117,t3.123.33,first,0.0,45,15,30,55,42,0,0,13,0
1624998934312,t3.123.33,first,0.0,67,15,52,60,48,0,0,0,6
1624998934531,t3.123.33,first,0.0,64,26,38,43,30,0,0,13,0
1624998934816,t3.123.33,first,0.0,64,1,63,36,36,0,0,0,0
1624998934882,t3.123.33,first,0.0,46,15,31,48,36,0,0,0,6
1624998934930,t3.123.33,first,0.0,41,15,26,85,66,0,0,19,0
1624998935119,t3.123.33,first,0.0,73,9,64,36,36,0,0,0,0
1624998935194,t3.123.33,first,0.0,49,8,41,103,72,0,0,19,6
1624998935244,t3.123.33,first,0.0,72,14,58,55,42,0,0,13,0
1624998935320,t3.123.33,first,0.0,50,0,50,48,48,0,0,0,0
1624998935464,t3.123.33,first,0.0,77,22,55,60,48,0,0,0,6
1624998935573,t3.123.33,first,0.0,85,15,70,36,36,0,0,0,0
1624998935701,t3.123.33,first,0.0,54,0,54,67,42,0,0,13,6
1624998935756,t3.123.33,first,0.0,49,15,34,30,30,0,0,0,0
1624998935929,t3.123.33,first,0.0,60,16,44,36,36,0,0,0,0
1624998936029,t3.123.33,first,0.0,67,30,37,60,60,0,0,0,0
1624998936118,t3.123.33,first,0.0,71,16,55,60,60,0,0,0,0
1624998936206,t3.123.33,first,0.0,76,16,60,60,60,0,0,0,0
1624998936295,t3.123.33,first,0.0,52,17,35,60,60,0,0,0,0
1624998936349,t3.123.33,first,0.0,50,0,50,66,66,0,0,0,0
1624998936467,t3.123.33,first,0.0,19,3,16,60,60,0,0,0,0
1624998936533,t3.123.33,first,0.0,56,16,40,72,72,0,0,0,0
1624998936622,t3.123.33,first,0.0,108,15,93,49,36,0,0,13,0
1624998936731,t3.123.33,first,0.0,60,23,37,73,60,0,0,13,0
1624998936839,t3.123.33,first,0.0,59,11,48,54,54,0,0,0,0
1624998936919,t3.123.33,first,0.0,65,17,48,66,66,0,0,0,0
1624998936984,t3.123.33,first,0.0,59,16,43,60,48,0,0,0,6
1624998937076,t3.123.33,first,0.0,68,10,58,60,60,0,0,0,0
1624998937146,t3.123.33,first,0.0,51,13,38,60,60,0,0,0,0
1624998937199,t3.123.33,first,0.0,64,29,35,54,54,0,0,0,0
