Instancia;Método;Parámetro;T. ejecución;V. total;V. solapamiento;V. 8h;V. 6h;V. tiempo muerto;V. créditos
t2.21.20;best;0.7999999999999999;5;86;36;0;0;50;0
t2.21.20;best;0.7999999999999999;5;24;24;0;0;0;0
t2.21.20;best;0.7999999999999999;5;86;42;0;0;44;0
t2.21.20;best;0.7999999999999999;6;98;60;0;0;38;0
t2.21.20;best;0.7999999999999999;7;153;84;0;0;69;0
t2.21.20;best;0.7999999999999999;5;74;36;0;0;38;0
t2.21.20;best;0.7999999999999999;6;136;48;0;0;88;0
t2.21.20;best;0.7999999999999999;6;88;12;0;0;76;0
t2.21.20;best;0.7999999999999999;8;55;36;0;0;19;0
t2.21.20;best;0.7999999999999999;11;79;48;0;0;31;0
t2.21.20;best;0.7999999999999999;7;111;60;0;0;51;0
t2.21.20;best;0.7999999999999999;6;110;72;0;0;38;0
t2.21.20;best;0.8999999999999999;5;86;48;0;0;38;0
t2.21.20;best;0.8999999999999999;6;111;60;0;0;51;0
t2.21.20;best;0.8999999999999999;6;122;84;0;0;38;0
t2.21.20;best;0.8999999999999999;4;60;60;0;0;0;0
t2.21.20;best;0.8999999999999999;5;135;84;0;0;51;0
t2.21.20;best;0.8999999999999999;6;98;60;0;0;38;0
t2.21.20;best;0.8999999999999999;6;164;120;0;0;44;0
t2.21.20;best;0.8999999999999999;5;117;48;0;0;69;0
t2.21.20;best;0.8999999999999999;5;161;72;0;0;89;0
t2.21.20;best;0.8999999999999999;4;146;84;0;0;62;0
t2.21.20;best;0.8999999999999999;6;105;48;0;0;57;0
t2.21.20;best;0.8999999999999999;5;81;24;0;0;57;0
t2.21.20;best;0.8999999999999999;5;105;48;0;0;57;0
t2.21.20;best;0.8999999999999999;8;105;48;0;0;57;0
t2.21.20;best;0.8999999999999999;7;127;108;0;0;19;0
t2.21.20;best;0.8999999999999999;3;141;72;0;0;69;0
t2.21.20;best;0.8999999999999999;8;122;84;0;0;38;0
t2.21.20;best;0.8999999999999999;6;92;54;0;0;38;0
t2.21.20;best;0.8999999999999999;5;124;36;0;0;88;0
t2.21.20;best;0.8999999999999999;6;79;60;0;0;19;0
t2.21.20;best;0.8999999999999999;5;98;60;0;0;38;0
t2.21.20;best;0.8999999999999999;6;98;60;0;0;38;0
t2.21.20;best;0.8999999999999999;7;79;60;0;0;19;0
t2.21.20;best;0.8999999999999999;6;91;60;0;0;31;0
t2.21.20;best;0.8999999999999999;4;67;48;0;0;19;0
t2.21.20;best;0.8999999999999999;4;115;96;0;0;19;0
t2.21.20;best;0.8999999999999999;6;175;132;0;0;43;0
t2.21.20;best;0.8999999999999999;6;48;48;0;0;0;0
t2.21.20;best;0.8999999999999999;7;136;60;0;0;76;0
t2.21.20;best;0.8999999999999999;5;56;24;0;0;32;0
t2.21.20;best;0.8999999999999999;5;86;36;0;0;50;0
t2.21.20;best;0.8999999999999999;6;129;60;0;0;69;0
t2.21.20;best;0.8999999999999999;7;36;36;0;0;0;0
t2.21.20;best;0.8999999999999999;7;167;72;0;0;95;0
t2.21.20;best;0.8999999999999999;6;24;24;0;0;0;0
t2.21.20;best;0.8999999999999999;5;55;36;0;0;19;0
t2.21.20;best;0.8999999999999999;6;92;54;0;0;38;0
t2.21.20;best;0.8999999999999999;5;61;48;0;0;13;0
t2.21.20;best;0.8999999999999999;6;112;36;0;0;76;0
t2.21.20;best;0.8999999999999999;6;67;48;0;0;19;0
t2.21.20;best;0.8999999999999999;5;153;84;0;0;69;0
t2.21.20;best;0.8999999999999999;4;148;48;0;0;100;0
t2.21.20;best;0.8999999999999999;6;135;84;0;0;51;0
t2.21.20;best;0.8999999999999999;5;79;60;0;0;19;0
t2.21.20;best;0.8999999999999999;4;43;24;0;0;19;0
t2.21.20;best;0.8999999999999999;5;124;48;0;0;76;0
t2.21.20;best;0.8999999999999999;6;110;72;0;0;38;0
t2.21.20;best;0.8999999999999999;7;166;84;0;0;82;0
t2.21.20;best;0.8999999999999999;5;75;24;0;0;51;0
t2.21.20;best;0.8999999999999999;7;98;60;0;0;38;0
t2.21.20;best;0.9999999999999999;6;129;72;0;0;57;0
t2.21.20;best;0.9999999999999999;6;148;72;0;0;76;0
t2.21.20;best;0.9999999999999999;6;128;78;0;0;50;0
t2.21.20;best;0.9999999999999999;5;37;24;0;0;13;0
t2.21.20;best;0.9999999999999999;5;110;60;0;0;50;0
t2.21.20;best;0.9999999999999999;5;43;24;0;0;19;0
t2.21.20;best;0.9999999999999999;4;55;36;0;0;19;0
t2.21.20;best;0.9999999999999999;7;141;84;0;0;57;0
t2.21.20;best;0.9999999999999999;8;117;36;0;0;81;0
t2.21.20;best;0.9999999999999999;5;159;102;0;0;57;0
t2.21.20;best;0.9999999999999999;9;98;66;0;0;32;0
t2.21.20;best;0.9999999999999999;9;160;60;0;0;100;0
t2.21.20;best;0.9999999999999999;5;105;48;0;0;57;0
t2.21.20;best;0.9999999999999999;6;68;6;0;0;62;0
t2.21.20;best;0.9999999999999999;5;160;60;0;0;100;0
t2.21.20;best;0.9999999999999999;4;137;48;0;0;89;0
t2.21.20;best;0.9999999999999999;5;99;54;0;0;45;0
t2.21.20;best;0.9999999999999999;6;104;66;0;0;38;0
t2.21.20;best;0.9999999999999999;5;110;60;0;0;50;0
t2.21.20;best;0.9999999999999999;5;91;60;0;0;31;0
t2.21.20;best;0.9999999999999999;4;94;24;0;0;70;0
t2.21.20;best;0.9999999999999999;6;122;60;0;0;62;0
t2.21.20;best;0.9999999999999999;6;117;60;0;0;57;0
t2.21.20;best;0.9999999999999999;6;112;48;0;0;64;0
t2.21.20;best;0.9999999999999999;7;103;84;0;0;19;0
t2.21.20;best;0.9999999999999999;6;272;96;41;0;135;0
t2.21.20;best;0.9999999999999999;5;177;114;0;0;63;0
t2.21.20;best;0.9999999999999999;7;81;24;0;0;57;0
t2.21.20;best;0.9999999999999999;5;19;0;0;0;19;0
t2.21.20;best;0.9999999999999999;5;134;84;0;0;50;0
t2.21.20;best;0.9999999999999999;8;74;36;0;0;38;0
t2.21.20;best;0.9999999999999999;6;160;72;0;0;88;0
t2.21.20;best;0.9999999999999999;4;48;48;0;0;0;0
t2.21.20;best;0.9999999999999999;7;136;60;0;0;76;0
t2.21.20;best;0.9999999999999999;3;80;48;0;0;32;0
t2.21.20;best;0.9999999999999999;6;125;36;0;0;89;0
t2.21.20;best;0.9999999999999999;6;205;60;41;0;104;0
t2.21.20;best;0.9999999999999999;5;141;72;0;0;69;0
t2.21.20;best;0.9999999999999999;8;200;60;29;0;111;0
t2.21.20;best;0.9999999999999999;7;146;84;0;0;62;0
t2.21.20;best;0.9999999999999999;7;177;96;0;0;81;0
t2.21.20;best;0.9999999999999999;4;93;30;0;0;63;0
t2.21.20;best;0.9999999999999999;5;116;66;0;0;50;0
t2.21.20;best;0.9999999999999999;5;86;42;0;0;44;0
t2.21.20;best;0.9999999999999999;6;67;48;0;0;19;0
t2.21.20;best;0.9999999999999999;5;105;48;0;0;57;0
t2.21.20;best;0.9999999999999999;6;67;48;0;0;19;0
t2.21.20;best;0.9999999999999999;5;81;30;0;0;51;0
t2.21.20;best;0.9999999999999999;5;106;36;0;0;70;0
t2.21.20;best;0.9999999999999999;5;146;102;0;0;44;0
t2.21.42;best;0.0;19;54;54;0;0;0;0
t2.21.42;best;0.0;15;30;30;0;0;0;0
t2.21.42;best;0.0;8;90;90;0;0;0;0
t2.21.42;best;0.0;11;30;30;0;0;0;0
t2.21.42;best;0.0;7;24;24;0;0;0;0
t2.21.42;best;0.0;18;37;18;0;0;19;0
t2.21.42;best;0.0;12;72;72;0;0;0;0
t2.21.42;best;0.0;19;30;30;0;0;0;0
t2.21.42;best;0.0;12;6;6;0;0;0;0
t2.21.42;best;0.0;16;12;12;0;0;0;0
t2.21.42;best;0.0;21;30;30;0;0;0;0
t2.21.42;best;0.0;23;37;24;0;0;13;0
t2.21.42;best;0.0;16;30;30;0;0;0;0
t2.21.42;best;0.0;14;30;30;0;0;0;0
t2.21.42;best;0.0;11;36;36;0;0;0;0
t2.21.42;best;0.0;8;48;48;0;0;0;0
t2.21.42;best;0.0;11;30;30;0;0;0;0
t2.21.42;best;0.0;12;72;72;0;0;0;0
t2.21.42;best;0.0;15;31;12;0;0;19;0
t2.21.42;best;0.0;10;48;48;0;0;0;0
t2.21.42;best;0.0;12;6;6;0;0;0;0
t2.21.42;best;0.0;7;54;54;0;0;0;0
t2.21.42;best;0.0;10;54;54;0;0;0;0
t2.21.42;best;0.0;8;49;30;0;0;19;0
t2.21.42;best;0.0;10;37;18;0;0;19;0
t2.21.42;best;0.0;17;30;30;0;0;0;0
t2.21.42;best;0.0;10;66;66;0;0;0;0
t2.21.42;best;0.0;12;30;30;0;0;0;0
t2.21.42;best;0.0;11;31;18;0;0;13;0
t2.21.42;best;0.0;15;61;48;0;0;13;0
t2.21.42;best;0.0;23;36;36;0;0;0;0
t2.21.42;best;0.0;10;30;30;0;0;0;0
t2.21.42;best;0.0;10;30;30;0;0;0;0
t2.21.42;best;0.0;15;55;36;0;0;19;0
t2.21.42;best;0.0;19;18;18;0;0;0;0
t2.21.42;best;0.0;8;42;42;0;0;0;0
t2.21.42;best;0.0;12;18;18;0;0;0;0
t2.21.42;best;0.0;14;18;18;0;0;0;0
t2.21.42;best;0.0;22;54;54;0;0;0;0
t2.21.42;best;0.0;11;55;36;0;0;19;0
t2.21.42;best;0.0;17;30;30;0;0;0;0
t2.21.42;best;0.0;16;24;24;0;0;0;0
t2.21.42;best;0.0;13;36;36;0;0;0;0
t2.21.42;best;0.0;11;67;48;0;0;19;0
t2.21.42;best;0.0;8;36;36;0;0;0;0
t2.21.42;best;0.0;10;42;42;0;0;0;0
t2.21.42;best;0.0;16;61;42;0;0;19;0
t2.21.42;best;0.0;23;18;18;0;0;0;0
t2.21.42;best;0.0;10;96;96;0;0;0;0
t2.21.42;best;0.0;13;67;48;0;0;19;0
t2.21.42;best;0.1;9;18;18;0;0;0;0
t2.21.42;best;0.1;11;30;30;0;0;0;0
t2.21.42;best;0.1;10;73;60;0;0;13;0
t2.21.42;best;0.1;9;42;42;0;0;0;0
t2.21.42;best;0.1;6;24;24;0;0;0;0
t2.21.42;best;0.1;8;36;36;0;0;0;0
t2.21.42;best;0.1;9;74;42;0;0;32;0
t2.21.42;best;0.1;8;60;60;0;0;0;0
t2.21.42;best;0.1;7;48;48;0;0;0;0
t2.21.42;best;0.1;14;78;78;0;0;0;0
t2.21.42;best;0.1;9;31;18;0;0;13;0
t2.21.42;best;0.1;8;42;42;0;0;0;0
t2.21.42;best;0.1;12;42;42;0;0;0;0
t2.21.42;best;0.1;12;24;24;0;0;0;0
t2.21.42;best;0.1;9;54;54;0;0;0;0
t2.21.42;best;0.1;10;61;42;0;0;19;0
t2.21.42;best;0.1;13;43;30;0;0;13;0
t2.21.42;best;0.1;14;24;24;0;0;0;0
t2.21.42;best;0.1;11;43;24;0;0;19;0
t2.21.42;best;0.1;11;43;30;0;0;13;0
t2.21.42;best;0.1;8;97;84;0;0;13;0
t2.21.42;best;0.1;15;66;66;0;0;0;0
t2.21.42;best;0.1;11;110;78;0;0;32;0
t2.21.42;best;0.1;9;55;36;0;0;19;0
t2.21.42;best;0.1;22;30;30;0;0;0;0
t2.21.42;best;0.1;17;49;36;0;0;13;0
t2.21.42;best;0.1;9;60;60;0;0;0;0
t2.21.42;best;0.1;9;30;30;0;0;0;0
t2.21.42;best;0.1;11;49;30;0;0;19;0
t2.21.42;best;0.1;9;68;36;0;0;32;0
t2.21.42;best;0.1;18;42;42;0;0;0;0
t2.21.42;best;0.1;13;80;42;0;0;38;0
t2.21.42;best;0.1;10;24;24;0;0;0;0
t2.21.42;best;0.1;9;24;24;0;0;0;0
t2.21.42;best;0.1;16;54;54;0;0;0;0
t2.21.42;best;0.1;12;24;24;0;0;0;0
t2.21.42;best;0.1;8;84;84;0;0;0;0
t2.21.42;best;0.1;12;24;24;0;0;0;0
t2.21.42;best;0.1;12;31;18;0;0;13;0
t2.21.42;best;0.1;13;18;18;0;0;0;0
t2.21.42;best;0.1;9;90;90;0;0;0;0
t2.21.42;best;0.1;20;6;6;0;0;0;0
t2.21.42;best;0.1;10;36;36;0;0;0;0
t2.21.42;best;0.1;11;54;54;0;0;0;0
t2.21.42;best;0.1;11;24;24;0;0;0;0
t2.21.42;best;0.1;13;31;12;0;0;19;0
t2.21.42;best;0.1;22;48;48;0;0;0;0
t2.21.42;best;0.1;11;48;48;0;0;0;0
t2.21.42;best;0.1;11;54;54;0;0;0;0
t2.21.42;best;0.1;15;30;30;0;0;0;0
t2.21.42;best;0.2;9;79;60;0;0;19;0
t2.21.42;best;0.2;10;49;36;0;0;13;0
t2.21.42;best;0.2;12;61;42;0;0;19;0
t2.21.42;best;0.2;13;103;90;0;0;13;0
t2.21.42;best;0.2;8;73;42;0;0;31;0
t2.21.42;best;0.2;8;79;60;0;0;19;0
t2.21.42;best;0.2;8;92;60;0;0;32;0
t2.21.42;best;0.2;13;36;36;0;0;0;0
t2.21.42;best;0.2;7;79;66;0;0;13;0
t2.21.42;best;0.2;13;66;66;0;0;0;0
t2.21.42;best;0.2;12;37;18;0;0;19;0
t2.21.42;best;0.2;7;61;42;0;0;19;0
t2.21.42;best;0.2;12;30;30;0;0;0;0
t2.21.42;best;0.2;9;18;18;0;0;0;0
t2.21.42;best;0.2;8;103;84;0;0;19;0
t2.21.42;best;0.2;14;66;66;0;0;0;0
t2.21.42;best;0.2;9;80;48;0;0;32;0
t2.21.42;best;0.2;12;42;42;0;0;0;0
t2.21.42;best;0.2;14;37;18;0;0;19;0
t2.21.42;best;0.2;10;114;114;0;0;0;0
t2.21.42;best;0.2;8;49;30;0;0;19;0
t2.21.42;best;0.2;9;36;36;0;0;0;0
t2.21.42;best;0.2;22;43;24;0;0;19;0
t2.21.42;best;0.2;10;73;54;0;0;19;0
t2.21.42;best;0.2;11;61;42;0;0;19;0
t2.21.42;best;0.2;13;73;60;0;0;13;0
t2.21.42;best;0.2;10;97;78;0;0;19;0
t2.21.42;best;0.2;11;60;60;0;0;0;0
t2.21.42;best;0.2;8;66;66;0;0;0;0
t2.21.42;best;0.2;9;73;60;0;0;13;0
t2.21.42;best;0.2;14;12;12;0;0;0;0
t2.21.42;best;0.2;9;42;42;0;0;0;0
t2.21.42;best;0.2;14;43;24;0;0;19;0
t2.21.42;best;0.2;7;85;66;0;0;19;0
t2.21.42;best;0.2;14;42;42;0;0;0;0
t2.21.42;best;0.2;12;73;42;0;0;31;0
t2.21.42;best;0.2;12;18;18;0;0;0;0
t2.21.42;best;0.2;20;18;18;0;0;0;0
t2.21.42;best;0.2;8;92;60;0;0;32;0
t2.21.42;best;0.2;9;74;36;0;0;38;0
t2.21.42;best;0.2;9;48;48;0;0;0;0
t2.21.42;best;0.2;15;78;78;0;0;0;0
t2.21.42;best;0.2;9;90;90;0;0;0;0
t2.21.42;best;0.2;19;78;78;0;0;0;0
t2.21.42;best;0.2;8;49;30;0;0;19;0
t2.21.42;best;0.2;8;84;84;0;0;0;0
t2.21.42;best;0.2;8;67;54;0;0;13;0
t2.21.42;best;0.2;10;98;72;0;0;26;0
t2.21.42;best;0.2;15;12;12;0;0;0;0
t2.21.42;best;0.2;12;110;72;0;0;38;0
t2.21.42;best;0.30000000000000004;11;115;96;0;0;19;0
t2.21.42;best;0.30000000000000004;8;55;42;0;0;13;0
t2.21.42;best;0.30000000000000004;9;60;60;0;0;0;0
t2.21.42;best;0.30000000000000004;9;72;72;0;0;0;0
t2.21.42;best;0.30000000000000004;17;48;48;0;0;0;0
t2.21.42;best;0.30000000000000004;9;66;66;0;0;0;0
t2.21.42;best;0.30000000000000004;9;116;78;0;0;38;0
t2.21.42;best;0.30000000000000004;9;104;72;0;0;32;0
t2.21.42;best;0.30000000000000004;13;43;24;0;0;19;0
t2.21.42;best;0.30000000000000004;10;91;78;0;0;13;0
t2.21.42;best;0.30000000000000004;8;80;42;0;0;38;0
t2.21.42;best;0.30000000000000004;16;134;84;0;0;50;0
t2.21.42;best;0.30000000000000004;11;97;66;0;0;31;0
t2.21.42;best;0.30000000000000004;8;42;42;0;0;0;0
t2.21.42;best;0.30000000000000004;8;73;54;0;0;19;0
t2.21.42;best;0.30000000000000004;7;86;48;0;0;38;0
t2.21.42;best;0.30000000000000004;13;146;96;0;0;50;0
t2.21.42;best;0.30000000000000004;16;104;72;0;0;32;0
t2.21.42;best;0.30000000000000004;9;54;54;0;0;0;0
t2.21.42;best;0.30000000000000004;9;78;78;0;0;0;0
t2.21.42;best;0.30000000000000004;11;74;36;0;0;38;0
t2.21.42;best;0.30000000000000004;7;67;48;0;0;19;0
t2.21.42;best;0.30000000000000004;16;24;24;0;0;0;0
t2.21.42;best;0.30000000000000004;9;86;54;0;0;32;0
t2.21.42;best;0.30000000000000004;13;55;42;0;0;13;0
t2.21.42;best;0.30000000000000004;9;80;42;0;0;38;0
t2.21.42;best;0.30000000000000004;9;98;60;0;0;38;0
t2.21.42;best;0.30000000000000004;10;79;48;0;0;31;0
t2.21.42;best;0.30000000000000004;10;90;90;0;0;0;0
t2.21.42;best;0.30000000000000004;9;109;78;0;0;31;0
t2.21.42;best;0.30000000000000004;13;68;42;0;0;26;0
t2.21.42;best;0.30000000000000004;9;56;18;0;0;38;0
t2.21.42;best;0.30000000000000004;16;73;54;0;0;19;0
t2.21.42;best;0.30000000000000004;10;66;66;0;0;0;0
t2.21.42;best;0.30000000000000004;10;150;150;0;0;0;0
t2.21.42;best;0.30000000000000004;10;79;66;0;0;13;0
t2.21.42;best;0.30000000000000004;13;99;54;0;0;45;0
t2.21.42;best;0.30000000000000004;9;92;54;0;0;38;0
t2.21.42;best;0.30000000000000004;10;109;90;0;0;19;0
t2.21.42;best;0.30000000000000004;8;68;30;0;0;38;0
t2.21.42;best;0.30000000000000004;9;54;54;0;0;0;0
t2.21.42;best;0.30000000000000004;24;61;42;0;0;19;0
t2.21.42;best;0.30000000000000004;12;36;36;0;0;0;0
t2.21.42;best;0.30000000000000004;10;68;30;0;0;38;0
t2.21.42;best;0.30000000000000004;7;60;60;0;0;0;0
t2.21.42;best;0.30000000000000004;12;98;48;0;0;50;0
t2.21.42;best;0.30000000000000004;10;61;48;0;0;13;0
t2.21.42;best;0.30000000000000004;9;78;78;0;0;0;0
t2.21.42;best;0.30000000000000004;15;66;66;0;0;0;0
t2.21.42;best;0.30000000000000004;11;61;42;0;0;19;0
t2.21.42;best;0.4;10;67;54;0;0;13;0
t2.21.42;best;0.4;10;169;150;0;0;19;0
t2.21.42;best;0.4;11;91;72;0;0;19;0
t2.21.42;best;0.4;10;86;54;0;0;32;0
t2.21.42;best;0.4;10;171;120;0;0;51;0
t2.21.42;best;0.4;7;135;90;0;0;45;0
t2.21.42;best;0.4;9;98;60;0;0;38;0
t2.21.42;best;0.4;8;122;84;0;0;38;0
t2.21.42;best;0.4;8;73;60;0;0;13;0
t2.21.42;best;0.4;9;84;84;0;0;0;0
t2.21.42;best;0.4;9;79;66;0;0;13;0
t2.21.42;best;0.4;9;90;90;0;0;0;0
t2.21.42;best;0.4;11;66;66;0;0;0;0
t2.21.42;best;0.4;9;176;144;0;0;32;0
t2.21.42;best;0.4;19;142;54;0;0;88;0
t2.21.42;best;0.4;13;80;54;0;0;26;0
t2.21.42;best;0.4;8;110;78;0;0;32;0
t2.21.42;best;0.4;14;116;78;0;0;38;0
t2.21.42;best;0.4;12;136;72;0;0;64;0
t2.21.42;best;0.4;11;92;60;0;0;32;0
t2.21.42;best;0.4;8;115;96;0;0;19;0
t2.21.42;best;0.4;9;54;54;0;0;0;0
t2.21.42;best;0.4;8;68;42;0;0;26;0
t2.21.42;best;0.4;15;116;84;0;0;32;0
t2.21.42;best;0.4;8;110;78;0;0;32;0
t2.21.42;best;0.4;18;86;48;0;0;38;0
t2.21.42;best;0.4;7;98;60;0;0;38;0
t2.21.42;best;0.4;8;66;66;0;0;0;0
t2.21.42;best;0.4;9;48;48;0;0;0;0
t2.21.42;best;0.4;11;128;96;0;0;32;0
t2.21.42;best;0.4;14;103;84;0;0;19;0
t2.21.42;best;0.4;9;98;72;0;0;26;0
t2.21.42;best;0.4;9;48;48;0;0;0;0
t2.21.42;best;0.4;12;49;36;0;0;13;0
t2.21.42;best;0.4;9;140;90;0;0;50;0
t2.21.42;best;0.4;7;91;78;0;0;13;0
t2.21.42;best;0.4;13;93;42;0;0;51;0
t2.21.42;best;0.4;8;110;78;0;0;32;0
t2.21.42;best;0.4;22;129;84;0;0;45;0
t2.21.42;best;0.4;12;86;54;0;0;32;0
t2.21.42;best;0.4;10;96;96;0;0;0;0
t2.21.42;best;0.4;17;54;54;0;0;0;0
t2.21.42;best;0.4;11;85;72;0;0;13;0
t2.21.42;best;0.4;10;48;48;0;0;0;0
t2.21.42;best;0.4;9;86;54;0;0;32;0
t2.21.42;best;0.4;7;110;84;0;0;26;0
t2.21.42;best;0.4;8;103;84;0;0;19;0
t2.21.42;best;0.4;7;92;54;0;0;38;0
t2.21.42;best;0.4;75;104;54;0;0;50;0
t2.21.42;best;0.4;15;90;90;0;0;0;0
t2.21.42;best;0.5;8;60;60;0;0;0;0
t2.21.42;best;0.5;15;104;72;0;0;32;0
t2.21.42;best;0.5;9;84;84;0;0;0;0
t2.21.42;best;0.5;8;129;72;0;0;57;0
t2.21.42;best;0.5;13;130;72;0;0;58;0
t2.21.42;best;0.5;9;159;90;0;0;69;0
t2.21.42;best;0.5;10;141;78;0;0;63;0
t2.21.42;best;0.5;9;54;54;0;0;0;0
t2.21.42;best;0.5;14;111;72;0;0;39;0
t2.21.42;best;0.5;10;60;60;0;0;0;0
t2.21.42;best;0.5;8;105;54;0;0;51;0
t2.21.42;best;0.5;12;137;36;0;0;101;0
t2.21.42;best;0.5;9;99;42;0;0;57;0
t2.21.42;best;0.5;17;190;102;0;0;88;0
t2.21.42;best;0.5;7;164;114;0;0;50;0
t2.21.42;best;0.5;9;134;90;0;0;44;0
t2.21.42;best;0.5;9;128;96;0;0;32;0
t2.21.42;best;0.5;7;72;72;0;0;0;0
t2.21.42;best;0.5;10;135;84;0;0;51;0
t2.21.42;best;0.5;12;98;60;0;0;38;0
t2.21.42;best;0.5;8;55;36;0;0;19;0
t2.21.42;best;0.5;10;80;48;0;0;32;0
t2.21.42;best;0.5;16;42;42;0;0;0;0
t2.21.42;best;0.5;9;80;48;0;0;32;0
t2.21.42;best;0.5;9;104;66;0;0;38;0
t2.21.42;best;0.5;8;72;72;0;0;0;0
t2.21.42;best;0.5;7;103;90;0;0;13;0
t2.21.42;best;0.5;10;115;96;0;0;19;0
t2.21.42;best;0.5;11;221;96;0;0;125;0
t2.21.42;best;0.5;9;123;66;0;0;57;0
t2.21.42;best;0.5;12;91;78;0;0;13;0
t2.21.42;best;0.5;10;127;108;0;0;19;0
t2.21.42;best;0.5;7;97;78;0;0;19;0
t2.21.42;best;0.5;9;49;30;0;0;19;0
t2.21.42;best;0.5;12;67;48;0;0;19;0
t2.21.42;best;0.5;10;118;42;0;0;76;0
t2.21.42;best;0.5;8;79;66;0;0;13;0
t2.21.42;best;0.5;9;103;90;0;0;13;0
t2.21.42;best;0.5;9;123;84;0;0;39;0
t2.21.42;best;0.5;15;60;60;0;0;0;0
t2.21.42;best;0.5;12;67;54;0;0;13;0
t2.21.42;best;0.5;12;54;54;0;0;0;0
t2.21.42;best;0.5;9;55;42;0;0;13;0
t2.21.42;best;0.5;9;86;54;0;0;32;0
t2.21.42;best;0.5;14;98;60;0;0;38;0
t2.21.42;best;0.5;13;97;66;0;0;31;0
t2.21.42;best;0.5;9;122;84;0;0;38;0
t2.21.42;best;0.5;8;84;84;0;0;0;0
t2.21.42;best;0.5;8;78;78;0;0;0;0
t2.21.42;best;0.5;11;153;96;0;0;57;0
t2.21.42;best;0.6;8;80;48;0;0;32;0
t2.21.42;best;0.6;7;141;72;0;0;69;0
t2.21.42;best;0.6;12;165;114;0;0;51;0
t2.21.42;best;0.6;11;86;48;0;0;38;0
t2.21.42;best;0.6;11;103;84;0;0;19;0
t2.21.42;best;0.6;10;135;66;0;0;69;0
t2.21.42;best;0.6;7;87;48;0;0;39;0
t2.21.42;best;0.6;9;134;102;0;0;32;0
t2.21.42;best;0.6;7;167;90;0;0;77;0
t2.21.42;best;0.6;8;91;78;0;0;13;0
t2.21.42;best;0.6;9;91;72;0;0;19;0
t2.21.42;best;0.6;10;133;120;0;0;13;0
t2.21.42;best;0.6;8;80;48;0;0;32;0
t2.21.42;best;0.6;10;90;90;0;0;0;0
t2.21.42;best;0.6;16;104;72;0;0;32;0
t2.21.42;best;0.6;10;104;60;0;0;44;0
t2.21.42;best;0.6;17;135;84;0;0;51;0
t2.21.42;best;0.6;13;122;72;0;0;50;0
t2.21.42;best;0.6;10;104;72;0;0;32;0
t2.21.42;best;0.6;10;102;102;0;0;0;0
t2.21.42;best;0.6;7;105;54;0;0;51;0
t2.21.42;best;0.6;8;125;48;0;0;77;0
t2.21.42;best;0.6;10;61;42;0;0;19;0
t2.21.42;best;0.6;7;37;18;0;0;19;0
t2.21.42;best;0.6;7;98;60;0;0;38;0
t2.21.42;best;0.6;9;102;102;0;0;0;0
t2.21.42;best;0.6;10;116;78;0;0;38;0
t2.21.42;best;0.6;11;200;162;0;0;38;0
t2.21.42;best;0.6;11;111;66;0;0;45;0
t2.21.42;best;0.6;11;97;78;0;0;19;0
t2.21.42;best;0.6;7;104;66;0;0;38;0
t2.21.42;best;0.6;8;86;48;0;0;38;0
t2.21.42;best;0.6;8;99;54;0;0;45;0
t2.21.42;best;0.6;7;92;42;0;0;50;0
t2.21.42;best;0.6;7;152;114;0;0;38;0
t2.21.42;best;0.6;9;74;42;0;0;32;0
t2.21.42;best;0.6;10;111;72;0;0;39;0
t2.21.42;best;0.6;9;98;66;0;0;32;0
t2.21.42;best;0.6;19;139;126;0;0;13;0
t2.21.42;best;0.6;7;110;78;0;0;32;0
t2.21.42;best;0.6;18;152;114;0;0;38;0
t2.21.42;best;0.6;9;79;66;0;0;13;0
t2.21.42;best;0.6;11;148;78;0;0;70;0
t2.21.42;best;0.6;12;103;90;0;0;13;0
t2.21.42;best;0.6;10;152;114;0;0;38;0
t2.21.42;best;0.6;12;154;72;0;0;82;0
t2.21.42;best;0.6;12;134;84;0;0;50;0
t2.21.42;best;0.6;9;123;78;0;0;45;0
t2.21.42;best;0.6;10;79;66;0;0;13;0
t2.21.42;best;0.6;7;98;66;0;0;32;0
t2.21.42;best;0.7;10;118;42;0;0;76;0
t2.21.42;best;0.7;10;117;66;0;0;51;0
t2.21.42;best;0.7;8;129;78;0;0;51;0
t2.21.42;best;0.7;9;172;96;0;0;76;0
t2.21.42;best;0.7;9;141;78;0;0;63;0
t2.21.42;best;0.7;10;141;90;0;0;51;0
t2.21.42;best;0.7;10;91;72;0;0;19;0
t2.21.42;best;0.7;8;80;48;0;0;32;0
t2.21.42;best;0.7;9;129;84;0;0;45;0
t2.21.42;best;0.7;9;140;114;0;0;26;0
t2.21.42;best;0.7;16;182;132;0;0;50;0
t2.21.42;best;0.7;10;97;66;0;0;31;0
t2.21.42;best;0.7;11;123;66;0;0;57;0
t2.21.42;best;0.7;10;171;114;0;0;57;0
t2.21.42;best;0.7;11;171;114;0;0;57;0
t2.21.42;best;0.7;11;184;120;0;0;64;0
t2.21.42;best;0.7;9;85;66;0;0;19;0
t2.21.42;best;0.7;12;78;78;0;0;0;0
t2.21.42;best;0.7;9;221;90;0;0;131;0
t2.21.42;best;0.7;10;127;96;0;0;31;0
t2.21.42;best;0.7;9;141;84;0;0;57;0
t2.21.42;best;0.7;9;105;54;0;0;51;0
t2.21.42;best;0.7;11;128;96;0;0;32;0
t2.21.42;best;0.7;9;148;72;0;0;76;0
