ID,Instancia,Método,Parámetro,T. ejecución,T. construcción,T. mejora,V. total,V. solapamiento,V. 8h,V. 6h,V. tiempo muerto,V. créditos
1624999429610,t3.123.33,first,2,432,0,432,61,48,0,0,13,0
1624999430057,t3.123.33,first,2,455,0,455,69,24,0,0,45,0
1624999430512,t3.123.33,first,2,487,18,469,48,48,0,0,0,0
1624999430999,t3.123.33,first,2,391,20,371,68,36,0,0,32,0
1624999431406,t3.123.33,first,2,321,16,305,36,36,0,0,0,0
1624999431727,t3.123.33,first,2,400,19,381,42,42,0,0,0,0
1624999432143,t3.123.33,first,2,360,0,360,24,24,0,0,0,0
1624999432503,t3.123.33,first,2,392,0,392,49,36,0,0,13,0
1624999432926,t3.123.33,first,2,505,17,488,54,54,0,0,0,0
1624999433432,t3.123.33,first,2,390,4,386,30,30,0,0,0,0
1624999433823,t3.123.33,first,2,389,0,389,36,36,0,0,0,0
1624999434227,t3.123.33,first,2,345,0,345,68,36,0,0,32,0
1624999434572,t3.123.33,first,2,429,15,414,62,30,0,0,32,0
1624999435001,t3.123.33,first,2,374,7,367,48,48,0,0,0,0
1624999435406,t3.123.33,first,2,310,19,291,81,30,0,0,51,0
1624999435716,t3.123.33,first,2,469,16,453,86,54,0,0,32,0
1624999436185,t3.123.33,first,2,246,17,229,81,30,0,0,51,0
1624999436447,t3.123.33,first,2,396,15,381,24,24,0,0,0,0
1624999436843,t3.123.33,first,2,348,0,348,80,48,0,0,32,0
1624999437191,t3.123.33,first,2,531,0,531,30,30,0,0,0,0
1624999437722,t3.123.33,first,2,304,0,304,99,48,0,0,51,0
1624999438026,t3.123.33,first,2,417,0,417,43,24,0,0,19,0
1624999438459,t3.123.33,first,2,470,0,470,56,24,0,0,32,0
1624999438945,t3.123.33,first,2,423,0,423,42,42,0,0,0,0
1624999439384,t3.123.33,first,2,354,16,338,80,48,0,0,32,0
1624999439738,t3.123.33,first,2,539,16,523,66,66,0,0,0,0
1624999440277,t3.123.33,first,2,392,0,392,18,18,0,0,0,0
1624999440701,t3.123.33,first,2,438,0,438,36,36,0,0,0,0
1624999441139,t3.123.33,first,2,487,23,464,24,24,0,0,0,0
1624999441626,t3.123.33,first,2,439,15,424,49,30,0,0,19,0
1624999442096,t3.123.33,first,2,345,0,345,30,30,0,0,0,0
1624999442504,t3.123.33,first,2,450,0,450,61,48,0,0,13,0
1624999442971,t3.123.33,first,2,373,4,369,24,24,0,0,0,0
1624999443368,t3.123.33,first,2,311,16,295,93,42,0,0,51,0
1624999443679,t3.123.33,first,2,446,0,446,93,42,0,0,51,0
1624999444126,t3.123.33,first,2,547,4,543,80,48,0,0,32,0
1624999444695,t3.123.33,first,2,426,5,421,48,48,0,0,0,0
1624999445125,t3.123.33,first,2,489,4,485,48,48,0,0,0,0
1624999445615,t3.123.33,first,2,406,5,401,74,42,0,0,32,0
1624999446049,t3.123.33,first,2,357,4,353,93,42,0,0,51,0
1624999446425,t3.123.33,first,2,390,5,385,18,18,0,0,0,0
1624999446818,t3.123.33,first,2,399,4,395,60,60,0,0,0,0
1624999447242,t3.123.33,first,2,393,4,389,49,30,0,0,19,0
1624999447639,t3.123.33,first,2,400,5,395,24,24,0,0,0,0
1624999448042,t3.123.33,first,2,460,4,456,30,30,0,0,0,0
1624999448528,t3.123.33,first,2,487,4,483,36,36,0,0,0,0
1624999449036,t3.123.33,first,2,495,5,490,54,54,0,0,0,0
1624999449533,t3.123.33,first,2,446,4,442,18,18,0,0,0,0
1624999449981,t3.123.33,first,2,331,4,327,99,48,0,0,51,0
1624999450315,t3.123.33,first,2,430,6,424,18,18,0,0,0,0
1624999450775,t3.123.33,first,2,428,4,424,68,36,0,0,32,0
1624999451206,t3.123.33,first,2,312,4,308,62,30,0,0,32,0
1624999451547,t3.123.33,first,2,470,5,465,48,48,0,0,0,0
1624999452017,t3.123.33,first,2,516,16,500,92,60,0,0,32,0
1624999452533,t3.123.33,first,2,365,0,365,37,24,0,0,13,0
1624999452898,t3.123.33,first,2,450,0,450,42,42,0,0,0,0
1624999453348,t3.123.33,first,2,534,0,534,87,36,0,0,51,0
1624999453898,t3.123.33,first,2,438,0,438,69,18,0,0,51,0
1624999454336,t3.123.33,first,2,596,17,579,24,24,0,0,0,0
1624999454932,t3.123.33,first,2,362,0,362,24,24,0,0,0,0
1624999455294,t3.123.33,first,2,423,0,423,74,42,0,0,32,0
1624999455717,t3.123.33,first,2,468,0,468,111,60,0,0,51,0
1624999456233,t3.123.33,first,2,335,0,335,87,36,0,0,51,0
1624999456599,t3.123.33,first,2,491,0,491,36,36,0,0,0,0
1624999457336,t3.123.33,first,2,378,16,362,49,36,0,0,13,0
1624999457854,t3.123.33,first,2,367,0,367,36,36,0,0,0,0
1624999458221,t3.123.33,first,2,477,15,462,49,36,0,0,13,0
1624999458698,t3.123.33,first,2,502,0,502,42,42,0,0,0,0
1624999459200,t3.123.33,first,2,457,15,442,36,36,0,0,0,0
1624999459673,t3.123.33,first,2,469,0,469,42,42,0,0,0,0
1624999460142,t3.123.33,first,2,377,15,362,36,36,0,0,0,0
1624999460535,t3.123.33,first,2,259,19,240,87,36,0,0,51,0
1624999460794,t3.123.33,first,2,413,0,413,18,18,0,0,0,0
1624999461254,t3.123.33,first,2,440,0,440,87,36,0,0,51,0
1624999461694,t3.123.33,first,2,454,0,454,81,30,0,0,51,0
1624999462148,t3.123.33,first,2,389,0,389,37,24,0,0,13,0
1624999462553,t3.123.33,first,2,415,0,415,81,30,0,0,51,0
1624999462968,t3.123.33,first,2,325,16,309,93,42,0,0,51,0
1624999463293,t3.123.33,first,2,456,0,456,36,36,0,0,0,0
1624999463795,t3.123.33,first,2,455,0,455,42,42,0,0,0,0
1624999464250,t3.123.33,first,2,451,0,451,49,36,0,0,13,0
1624999464733,t3.123.33,first,2,479,2,477,48,48,0,0,0,0
1624999465213,t3.123.33,first,2,335,5,330,87,36,0,0,51,0
1624999465574,t3.123.33,first,2,463,4,459,81,30,0,0,51,0
1624999466052,t3.123.33,first,2,425,0,425,24,24,0,0,0,0
1624999466492,t3.123.33,first,2,565,0,565,42,42,0,0,0,0
1624999467072,t3.123.33,first,2,361,0,361,74,42,0,0,32,0
1624999467433,t3.123.33,first,2,486,0,486,75,24,0,0,51,0
1624999467919,t3.123.33,first,2,384,21,363,62,30,0,0,32,0
1624999468303,t3.123.33,first,2,493,19,474,24,24,0,0,0,0
1624999468812,t3.123.33,first,2,487,0,487,54,54,0,0,0,0
1624999469315,t3.123.33,first,2,454,0,454,49,30,0,0,19,0
1624999469769,t3.123.33,first,2,407,19,388,31,18,0,0,13,0
1624999470192,t3.123.33,first,2,518,0,518,66,66,0,0,0,0
1624999470741,t3.123.33,first,2,331,0,331,30,30,0,0,0,0
1624999471103,t3.123.33,first,2,431,0,431,68,36,0,0,32,0
1624999471550,t3.123.33,first,2,323,5,318,24,24,0,0,0,0
1624999471929,t3.123.33,first,2,427,0,427,93,42,0,0,51,0
1624999472372,t3.123.33,first,2,439,0,439,36,36,0,0,0,0
1624999472811,t3.123.33,first,2,331,15,316,62,30,0,0,32,0
1624999473175,t3.123.33,first,2,447,0,447,99,48,0,0,51,0
1624999473666,t3.123.33,first,2,403,0,403,30,30,0,0,0,0
1624999474069,t3.123.33,first,2,514,0,514,87,36,0,0,51,0
1624999474583,t3.123.33,first,2,344,15,329,31,18,0,0,13,0
1624999474927,t3.123.33,first,2,440,0,440,24,24,0,0,0,0
1624999475383,t3.123.33,first,2,355,18,337,75,24,0,0,51,0
1624999475738,t3.123.33,first,2,401,0,401,18,18,0,0,0,0
1624999476170,t3.123.33,first,2,499,0,499,36,36,0,0,0,0
1624999476700,t3.123.33,first,2,486,0,486,48,48,0,0,0,0
1624999477233,t3.123.33,first,2,501,0,501,43,30,0,0,13,0
1624999477766,t3.123.33,first,2,564,0,564,24,24,0,0,0,0
1624999478362,t3.123.33,first,2,235,0,235,12,12,0,0,0,0
1624999478597,t3.123.33,first,2,470,17,453,86,54,0,0,32,0
1624999479083,t3.123.33,first,2,325,16,309,62,30,0,0,32,0
1624999479408,t3.123.33,first,2,428,0,428,87,36,0,0,51,0
1624999479867,t3.123.33,first,2,408,0,408,68,36,0,0,32,0
1624999480291,t3.123.33,first,2,486,16,470,42,42,0,0,0,0
1624999480792,t3.123.33,first,2,408,0,408,48,48,0,0,0,0
1624999481200,t3.123.33,first,2,402,16,386,49,30,0,0,19,0
1624999481618,t3.123.33,first,2,374,6,368,18,18,0,0,0,0
1624999482037,t3.123.33,first,2,462,15,447,87,36,0,0,51,0
1624999482515,t3.123.33,first,2,597,0,597,24,24,0,0,0,0
1624999483112,t3.123.33,first,2,409,0,409,30,30,0,0,0,0
1624999483568,t3.123.33,first,2,439,7,432,99,48,0,0,51,0
1624999484038,t3.123.33,first,2,362,0,362,30,30,0,0,0,0
1624999484416,t3.123.33,first,2,484,0,484,36,36,0,0,0,0
1624999484900,t3.123.33,first,2,357,0,357,37,24,0,0,13,0
1624999485304,t3.123.33,first,2,413,0,413,56,24,0,0,32,0
1624999485717,t3.123.33,first,2,423,0,423,68,36,0,0,32,0
1624999486186,t3.123.33,first,2,439,0,439,42,42,0,0,0,0
1624999486672,t3.123.33,first,2,424,0,424,68,36,0,0,32,0
1624999487096,t3.123.33,first,2,342,18,324,62,30,0,0,32,0
1624999487454,t3.123.33,first,2,437,5,432,68,36,0,0,32,0
1624999487931,t3.123.33,first,2,374,16,358,24,24,0,0,0,0
1624999488321,t3.123.33,first,2,483,17,466,56,24,0,0,32,0
1624999488835,t3.123.33,first,2,517,0,517,30,30,0,0,0,0
1624999489368,t3.123.33,first,2,503,16,487,36,36,0,0,0,0
1624999489887,t3.123.33,first,2,361,0,361,80,48,0,0,32,0
1624999490263,t3.123.33,first,2,373,16,357,18,18,0,0,0,0
1624999490636,t3.123.33,first,2,404,5,399,30,30,0,0,0,0
1624999491083,t3.123.33,first,2,387,0,387,24,24,0,0,0,0
1624999491470,t3.123.33,first,2,408,0,408,50,18,0,0,32,0
1624999491878,t3.123.33,first,2,454,0,454,36,36,0,0,0,0
1624999492395,t3.123.33,first,2,456,16,440,30,30,0,0,0,0
1624999492851,t3.123.33,first,2,384,19,365,49,30,0,0,19,0
1624999493235,t3.123.33,first,2,340,0,340,87,36,0,0,51,0
1624999493606,t3.123.33,first,2,451,0,451,87,36,0,0,51,0
1624999494104,t3.123.33,first,2,361,0,361,36,36,0,0,0,0
1624999494481,t3.123.33,first,2,517,0,517,61,42,0,0,19,0
1624999494998,t3.123.33,first,2,313,20,293,56,24,0,0,32,0
1624999495405,t3.123.33,first,2,395,0,395,87,36,0,0,51,0
1624999495863,t3.123.33,first,2,500,0,500,87,36,0,0,51,0
1624999496394,t3.123.33,first,2,341,4,337,87,36,0,0,51,0
1624999496853,t3.123.33,first,2,404,0,404,30,30,0,0,0,0
1624999497304,t3.123.33,first,2,454,16,438,49,30,0,0,19,0
1624999497758,t3.123.33,first,2,393,15,378,87,36,0,0,51,0
1624999498198,t3.123.33,first,2,486,0,486,92,60,0,0,32,0
1624999498684,t3.123.33,first,2,447,0,447,99,48,0,0,51,0
1624999499131,t3.123.33,first,2,432,0,432,18,18,0,0,0,0
1624999499664,t3.123.33,first,2,458,6,452,80,48,0,0,32,0
1624999500148,t3.123.33,first,2,451,0,451,67,54,0,0,13,0
1624999500614,t3.123.33,first,2,362,0,362,24,24,0,0,0,0
1624999501086,t3.123.33,first,2,496,0,496,62,30,0,0,32,0
1624999501584,t3.123.33,first,2,407,5,402,37,24,0,0,13,0
1624999501993,t3.123.33,first,2,497,5,492,54,54,0,0,0,0
1624999502494,t3.123.33,first,2,469,0,469,31,18,0,0,13,0
1624999502963,t3.123.33,first,2,374,15,359,81,30,0,0,51,0
1624999503337,t3.123.33,first,2,482,16,466,74,42,0,0,32,0
1624999503820,t3.123.33,first,2,446,5,441,80,48,0,0,32,0
1624999504314,t3.123.33,first,2,567,6,561,24,24,0,0,0,0
1624999504897,t3.123.33,first,2,288,6,282,63,18,0,0,45,0
1624999505222,t3.123.33,first,2,437,4,433,24,24,0,0,0,0
1624999505695,t3.123.33,first,2,393,5,388,69,18,0,0,51,0
1624999506102,t3.123.33,first,2,336,7,329,55,42,0,0,13,0
1624999506515,t3.123.33,first,2,493,4,489,18,18,0,0,0,0
1624999507023,t3.123.33,first,2,391,5,386,36,36,0,0,0,0
1624999507417,t3.123.33,first,2,329,5,324,63,18,0,0,45,0
1624999507751,t3.123.33,first,2,579,4,575,24,24,0,0,0,0
1624999508332,t3.123.33,first,2,383,5,378,18,18,0,0,0,0
1624999508718,t3.123.33,first,2,394,6,388,56,24,0,0,32,0
1624999509136,t3.123.33,first,2,469,3,466,30,30,0,0,0,0
1624999509641,t3.123.33,first,2,442,8,434,24,24,0,0,0,0
1624999510086,t3.123.33,first,2,295,6,289,62,30,0,0,32,0
1624999510386,t3.123.33,first,2,342,4,338,94,30,0,0,64,0
1624999510743,t3.123.33,first,2,443,5,438,24,24,0,0,0,0
1624999511191,t3.123.33,first,2,342,4,338,93,42,0,0,51,0
1624999511535,t3.123.33,first,2,489,6,483,36,36,0,0,0,0
1624999512035,t3.123.33,first,2,428,3,425,62,30,0,0,32,0
1624999512513,t3.123.33,first,2,481,3,478,56,24,0,0,32,0
1624999513024,t3.123.33,first,2,441,3,438,93,42,0,0,51,0
1624999513468,t3.123.33,first,2,360,4,356,24,24,0,0,0,0
1624999513830,t3.123.33,first,2,404,4,400,49,30,0,0,19,0
1624999514237,t3.123.33,first,2,410,5,405,24,24,0,0,0,0
1624999514650,t3.123.33,first,2,411,6,405,61,48,0,0,13,0
1624999515063,t3.123.33,first,2,494,6,488,24,24,0,0,0,0
1624999515559,t3.123.33,first,2,346,5,341,56,24,0,0,32,0
1624999515907,t3.123.33,first,2,284,6,278,50,18,0,0,32,0
1624999516216,t3.123.33,first,2,451,4,447,36,36,0,0,0,0
1624999516669,t3.123.33,first,2,442,5,437,24,24,0,0,0,0
1624999517182,t3.123.33,first,2,297,4,293,87,36,0,0,51,0
1624999517481,t3.123.33,first,2,317,5,312,56,24,0,0,32,0
1624999517800,t3.123.33,first,2,479,5,474,36,36,0,0,0,0
1624999518281,t3.123.33,first,2,343,5,338,55,42,0,0,13,0
1624999518626,t3.123.33,first,2,515,3,512,87,36,0,0,51,0
1624999519143,t3.123.33,first,2,424,5,419,68,36,0,0,32,0
1624999519574,t3.123.33,first,2,405,7,398,56,24,0,0,32,0
1624999520001,t3.123.33,first,2,427,4,423,62,30,0,0,32,0
1624999520466,t3.123.33,first,3,402,6,396,68,36,0,0,32,0
1624999520870,t3.123.33,first,3,345,5,340,24,24,0,0,0,0
1624999521326,t3.123.33,first,3,383,6,377,24,24,0,0,0,0
1624999521712,t3.123.33,first,3,400,5,395,48,48,0,0,0,0
1624999522207,t3.123.33,first,3,491,4,487,24,24,0,0,0,0
1624999522706,t3.123.33,first,3,559,4,555,80,48,0,0,32,0
1624999523268,t3.123.33,first,3,366,5,361,24,24,0,0,0,0
1624999523657,t3.123.33,first,3,315,5,310,43,30,0,0,13,0
1624999524007,t3.123.33,first,3,395,4,391,61,42,0,0,19,0
1624999524423,t3.123.33,first,3,356,4,352,56,24,0,0,32,0
1624999524906,t3.123.33,first,3,553,5,548,80,48,0,0,32,0
1624999525460,t3.123.33,first,3,334,6,328,50,18,0,0,32,0
1624999525797,t3.123.33,first,3,458,4,454,30,30,0,0,0,0
1624999526270,t3.123.33,first,3,450,4,446,49,36,0,0,13,0
1624999526748,t3.123.33,first,3,363,7,356,80,48,0,0,32,0
1624999527139,t3.123.33,first,3,388,5,383,42,42,0,0,0,0
1624999527600,t3.123.33,first,3,405,15,390,55,36,0,0,19,0
1624999528005,t3.123.33,first,3,391,0,391,99,48,0,0,51,0
1624999528427,t3.123.33,first,3,441,19,422,49,36,0,0,13,0
1624999528946,t3.123.33,first,3,377,0,377,106,36,0,0,70,0
1624999529388,t3.123.33,first,3,431,0,431,24,24,0,0,0,0
1624999529847,t3.123.33,first,3,434,0,434,36,36,0,0,0,0
1624999530281,t3.123.33,first,3,408,0,408,36,36,0,0,0,0
1624999530767,t3.123.33,first,3,467,0,467,92,60,0,0,32,0
1624999531234,t3.123.33,first,3,362,15,347,56,24,0,0,32,0
1624999531596,t3.123.33,first,3,361,0,361,36,36,0,0,0,0
1624999532098,t3.123.33,first,3,449,0,449,36,36,0,0,0,0
1624999532564,t3.123.33,first,3,356,6,350,43,30,0,0,13,0
1624999532920,t3.123.33,first,3,431,0,431,49,30,0,0,19,0
1624999533351,t3.123.33,first,3,392,0,392,49,36,0,0,13,0
1624999533868,t3.123.33,first,3,424,0,424,50,18,0,0,32,0
1624999534292,t3.123.33,first,3,454,0,454,36,36,0,0,0,0
1624999534746,t3.123.33,first,3,472,0,472,24,24,0,0,0,0
1624999535218,t3.123.33,first,3,367,15,352,75,24,0,0,51,0
1624999535585,t3.123.33,first,3,400,0,400,68,36,0,0,32,0
1624999535985,t3.123.33,first,3,345,0,345,30,30,0,0,0,0
1624999536408,t3.123.33,first,3,343,16,327,50,18,0,0,32,0
1624999536751,t3.123.33,first,3,353,21,332,87,36,0,0,51,0
1624999537120,t3.123.33,first,3,449,0,449,18,18,0,0,0,0
1624999537616,t3.123.33,first,3,282,0,282,37,18,0,0,19,0
1624999537898,t3.123.33,first,3,323,15,308,56,24,0,0,32,0
1624999538221,t3.123.33,first,3,444,19,425,68,36,0,0,32,0
1624999538665,t3.123.33,first,3,471,16,455,36,36,0,0,0,0
1624999539136,t3.123.33,first,3,362,0,362,24,24,0,0,0,0
1624999539498,t3.123.33,first,3,323,0,323,37,24,0,0,13,0
1624999539821,t3.123.33,first,3,381,0,381,49,36,0,0,13,0
1624999540234,t3.123.33,first,3,501,0,501,66,66,0,0,0,0
1624999540814,t3.123.33,first,3,517,0,517,55,42,0,0,13,0
1624999541331,t3.123.33,first,3,409,0,409,24,24,0,0,0,0
1624999541740,t3.123.33,first,3,472,15,457,67,48,0,0,19,0
1624999542399,t3.123.33,first,3,438,0,438,61,42,0,0,19,0
1624999542837,t3.123.33,first,3,346,0,346,81,36,0,0,45,0
1624999543183,t3.123.33,first,3,579,0,579,24,24,0,0,0,0
1624999543809,t3.123.33,first,3,441,0,441,55,42,0,0,13,0
1624999544297,t3.123.33,first,3,503,0,503,49,36,0,0,13,0
1624999544831,t3.123.33,first,3,419,0,419,56,24,0,0,32,0
1624999545283,t3.123.33,first,3,369,0,369,42,42,0,0,0,0
1624999545669,t3.123.33,first,3,353,0,353,49,36,0,0,13,0
1624999546037,t3.123.33,first,3,253,0,253,55,36,0,0,19,0
1624999546290,t3.123.33,first,3,347,16,331,36,36,0,0,0,0
1624999546637,t3.123.33,first,3,326,0,326,42,42,0,0,0,0
1624999546963,t3.123.33,first,3,310,0,310,62,30,0,0,32,0
1624999547289,t3.123.33,first,3,445,0,445,56,24,0,0,32,0
1624999547781,t3.123.33,first,3,345,0,345,48,48,0,0,0,0
1624999548236,t3.123.33,first,3,324,16,308,69,24,0,0,45,0
1624999548560,t3.123.33,first,3,440,0,440,61,48,0,0,13,0
1624999549016,t3.123.33,first,3,488,0,488,56,24,0,0,32,0
1624999549505,t3.123.33,first,3,417,0,417,49,30,0,0,19,0
1624999549981,t3.123.33,first,3,417,18,399,30,30,0,0,0,0
1624999550398,t3.123.33,first,3,436,0,436,42,42,0,0,0,0
1624999550849,t3.123.33,first,3,346,0,346,68,36,0,0,32,0
1624999551195,t3.123.33,first,3,389,0,389,24,24,0,0,0,0
1624999551584,t3.123.33,first,3,476,0,476,36,36,0,0,0,0
1624999552060,t3.123.33,first,3,453,0,453,73,54,0,0,19,0
1624999552529,t3.123.33,first,3,359,0,359,50,18,0,0,32,0
1624999552888,t3.123.33,first,3,319,0,319,99,48,0,0,51,0
1624999553209,t3.123.33,first,3,432,5,427,30,30,0,0,0,0
1624999553641,t3.123.33,first,3,501,0,501,62,30,0,0,32,0
1624999554158,t3.123.33,first,3,503,16,487,87,42,0,0,45,0
1624999554661,t3.123.33,first,3,312,16,296,55,36,0,0,19,0
1624999555004,t3.123.33,first,3,472,18,454,30,30,0,0,0,0
1624999555476,t3.123.33,first,3,359,0,359,68,36,0,0,32,0
1624999555835,t3.123.33,first,3,478,6,472,37,24,0,0,13,0
1624999556344,t3.123.33,first,3,390,16,374,42,42,0,0,0,0
1624999556750,t3.123.33,first,3,372,0,372,24,24,0,0,0,0
1624999557169,t3.123.33,first,3,438,15,423,49,36,0,0,13,0
1624999557607,t3.123.33,first,3,440,0,440,30,30,0,0,0,0
1624999558063,t3.123.33,first,3,434,0,434,69,24,0,0,45,0
1624999558497,t3.123.33,first,3,372,0,372,80,48,0,0,32,0
1624999558984,t3.123.33,first,3,337,16,321,56,24,0,0,32,0
1624999559337,t3.123.33,first,3,326,0,326,81,30,0,0,51,0
1624999559663,t3.123.33,first,3,370,0,370,36,36,0,0,0,0
1624999560033,t3.123.33,first,3,383,0,383,56,24,0,0,32,0
1624999560432,t3.123.33,first,3,405,16,389,43,30,0,0,13,0
1624999560884,t3.123.33,first,3,379,0,379,42,42,0,0,0,0
1624999561294,t3.123.33,first,3,470,0,470,106,36,0,0,70,0
1624999561764,t3.123.33,first,3,419,0,419,43,30,0,0,13,0
1624999562232,t3.123.33,first,3,319,0,319,55,36,0,0,19,0
1624999562585,t3.123.33,first,3,339,0,339,30,30,0,0,0,0
1624999562955,t3.123.33,first,3,423,0,423,49,36,0,0,13,0
1624999563378,t3.123.33,first,3,466,0,466,62,30,0,0,32,0
1624999563924,t3.123.33,first,3,383,6,377,25,12,0,0,13,0
1624999564313,t3.123.33,first,3,449,5,444,93,42,0,0,51,0
1624999564788,t3.123.33,first,3,295,6,289,80,48,0,0,32,0
1624999565101,t3.123.33,first,3,493,4,489,62,30,0,0,32,0
1624999565597,t3.123.33,first,3,516,4,512,67,54,0,0,13,0
1624999566164,t3.123.33,first,3,357,5,352,24,24,0,0,0,0
1624999566523,t3.123.33,first,3,365,5,360,37,24,0,0,13,0
1624999566890,t3.123.33,first,3,282,4,278,12,12,0,0,0,0
1624999567175,t3.123.33,first,3,420,5,415,68,36,0,0,32,0
1624999567601,t3.123.33,first,3,359,5,354,93,42,0,0,51,0
1624999567962,t3.123.33,first,3,420,4,416,24,24,0,0,0,0
1624999568383,t3.123.33,first,3,316,5,311,37,18,0,0,19,0
1624999568702,t3.123.33,first,3,380,3,377,37,18,0,0,19,0
1624999569151,t3.123.33,first,3,368,5,363,36,36,0,0,0,0
1624999569543,t3.123.33,first,3,361,6,355,49,30,0,0,19,0
1624999569906,t3.123.33,first,3,387,4,383,49,36,0,0,13,0
1624999570294,t3.123.33,first,3,421,5,416,48,48,0,0,0,0
1624999570719,t3.123.33,first,3,375,5,370,30,30,0,0,0,0
1624999571096,t3.123.33,first,3,416,5,411,81,30,0,0,51,0
1624999571620,t3.123.33,first,3,318,3,315,99,48,0,0,51,0
1624999572032,t3.123.33,first,3,397,4,393,43,24,0,0,19,0
1624999572432,t3.123.33,first,3,504,5,499,24,24,0,0,0,0
1624999572939,t3.123.33,first,3,393,4,389,24,24,0,0,0,0
1624999573401,t3.123.33,first,3,639,4,635,43,30,0,0,13,0
1624999574043,t3.123.33,first,3,473,4,469,30,30,0,0,0,0
1624999574547,t3.123.33,first,3,353,2,351,24,24,0,0,0,0
1624999574903,t3.123.33,first,3,392,5,387,56,24,0,0,32,0
1624999575298,t3.123.33,first,3,317,4,313,62,30,0,0,32,0
1624999575616,t3.123.33,first,3,382,4,378,69,18,0,0,51,0
1624999576001,t3.123.33,first,3,372,4,368,25,12,0,0,13,0
1624999576375,t3.123.33,first,3,424,7,417,31,18,0,0,13,0
1624999576800,t3.123.33,first,3,385,5,380,42,42,0,0,0,0
1624999577188,t3.123.33,first,3,458,7,451,43,30,0,0,13,0
1624999577647,t3.123.33,first,3,502,0,502,24,24,0,0,0,0
1624999578196,t3.123.33,first,3,432,20,412,62,30,0,0,32,0
1624999578677,t3.123.33,first,3,414,0,414,24,24,0,0,0,0
1624999579113,t3.123.33,first,3,449,16,433,36,36,0,0,0,0
1624999579609,t3.123.33,first,3,358,0,358,30,30,0,0,0,0
1624999579967,t3.123.33,first,3,454,0,454,24,24,0,0,0,0
1624999580421,t3.123.33,first,3,382,0,382,31,18,0,0,13,0
1624999580805,t3.123.33,first,3,330,5,325,55,42,0,0,13,0
1624999581136,t3.123.33,first,3,476,0,476,55,42,0,0,13,0
1624999581628,t3.123.33,first,3,347,16,331,62,30,0,0,32,0
1624999581975,t3.123.33,first,3,487,0,487,18,18,0,0,0,0
1624999582493,t3.123.33,first,3,424,0,424,56,24,0,0,32,0
1624999582919,t3.123.33,first,3,411,6,405,48,48,0,0,0,0
1624999583330,t3.123.33,first,3,261,0,261,112,42,0,0,70,0
1624999583591,t3.123.33,first,3,548,0,548,43,30,0,0,13,0
1624999584217,t3.123.33,first,3,408,0,408,18,18,0,0,0,0
1624999584672,t3.123.33,first,3,471,15,456,74,42,0,0,32,0
1624999585143,t3.123.33,first,3,347,19,328,62,30,0,0,32,0
1624999585490,t3.123.33,first,3,546,0,546,36,36,0,0,0,0
1624999586036,t3.123.33,first,3,302,0,302,68,36,0,0,32,0
1624999586338,t3.123.33,first,3,465,17,448,62,30,0,0,32,0
1624999586819,t3.123.33,first,3,455,0,455,30,30,0,0,0,0
1624999587321,t3.123.33,first,3,298,0,298,55,36,0,0,19,0
1624999587619,t3.123.33,first,3,347,0,347,69,24,0,0,45,0
1624999587982,t3.123.33,first,3,405,0,405,74,42,0,0,32,0
1624999588387,t3.123.33,first,3,440,0,440,37,24,0,0,13,0
1624999588827,t3.123.33,first,3,454,21,433,61,48,0,0,13,0
1624999589281,t3.123.33,first,3,334,15,319,37,24,0,0,13,0
1624999589788,t3.123.33,first,3,470,1,469,56,24,0,0,32,0
1624999590259,t3.123.33,first,3,352,0,352,56,24,0,0,32,0
1624999590716,t3.123.33,first,3,367,0,367,43,30,0,0,13,0
1624999591130,t3.123.33,first,3,471,15,456,49,36,0,0,13,0
1624999591617,t3.123.33,first,3,307,0,307,49,30,0,0,19,0
1624999591926,t3.123.33,first,3,324,6,318,30,30,0,0,0,0
1624999592250,t3.123.33,first,3,419,0,419,55,42,0,0,13,0
1624999592810,t3.123.33,first,3,408,0,408,49,30,0,0,19,0
1624999593265,t3.123.33,first,3,469,0,469,31,18,0,0,13,0
1624999593734,t3.123.33,first,3,424,0,424,74,42,0,0,32,0
1624999594158,t3.123.33,first,3,310,15,295,50,18,0,0,32,0
1624999594468,t3.123.33,first,3,553,0,553,24,24,0,0,0,0
1624999595036,t3.123.33,first,3,316,0,316,56,24,0,0,32,0
1624999595368,t3.123.33,first,3,359,0,359,48,48,0,0,0,0
1624999595727,t3.123.33,first,3,356,0,356,24,24,0,0,0,0
1624999596083,t3.123.33,first,3,387,15,372,30,30,0,0,0,0
1624999596599,t3.123.33,first,3,367,16,351,57,12,0,0,45,0
1624999596966,t3.123.33,first,3,406,0,406,69,18,0,0,51,0
1624999597372,t3.123.33,first,3,471,0,471,30,30,0,0,0,0
1624999597859,t3.123.33,first,3,403,0,403,67,48,0,0,19,0
1624999598280,t3.123.33,first,3,338,5,333,86,54,0,0,32,0
1624999598618,t3.123.33,first,3,557,15,542,55,42,0,0,13,0
1624999599175,t3.123.33,first,3,440,21,419,42,42,0,0,0,0
1624999599615,t3.123.33,first,3,439,0,439,68,36,0,0,32,0
1624999600069,t3.123.33,first,3,360,0,360,49,36,0,0,13,0
1624999600508,t3.123.33,first,3,488,0,488,56,24,0,0,32,0
1624999600996,t3.123.33,first,3,418,0,418,74,42,0,0,32,0
1624999601414,t3.123.33,first,3,468,17,451,57,12,0,0,45,0
